Timestamp                       Thread     Type        Activity             PID    TTL  
2025-07-31 14:27:15.954711-0600 0x3c046d9  Default     0x61332ef            5777   0    diaryx: (ExtensionFoundation) [com.apple.extensionkit:NSExtension] discovered extensions: attributes <private>, extensionSet {(
)}
2025-07-31 14:27:15.954755-0600 0x3c046d9  Default     0x61332ed            5777   0    diaryx: (PlugInKit) [com.apple.PlugInKit:discovery] <PKDiscoveryDriver:0x600000998780> installing watchers for continuous discovery
2025-07-31 14:27:15.954925-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=0] WebPageProxy::WebPageProxy::shouldForceForegroundPriorityForClientNavigation() returns 1 based on PageClient::canTakeForegroundAssertions()
2025-07-31 14:27:15.954972-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124004ed0 - [PID=0, throttler=0x124003490] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Client navigation'
2025-07-31 14:27:15.955068-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Loading] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=0] WebPageProxy::loadRequestWithNavigationShared:
2025-07-31 14:27:15.955148-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124005200 - [PID=0, throttler=0x124004f90] ProcessThrottler::Activity::Activity: Starting background activity / 'Prevent suspension'
2025-07-31 14:27:15.955178-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x124004f00 - NetworkProcessProxy::NetworkProcessProxy
2025-07-31 14:27:15.955288-0600 0x3c046d9  Default     0x61332ed            5777   2    diaryx: (LaunchServices) [com.apple.launchservices:appinstallation] registering for distributed notification com.apple.LaunchServices.pluginsregistered in this process
2025-07-31 14:27:15.955357-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x600001295590] activating connection: mach=false listener=false peer=false name=com.apple.WebKit.Networking
2025-07-31 14:27:15.955376-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x11320f120] activating connection: mach=true listener=false peer=false name=com.apple.audio.AudioComponentRegistrar
2025-07-31 14:27:15.955496-0600 0x3c046d9  Default     0x61332ed            5777   2    diaryx: (LaunchServices) [com.apple.launchservices:appinstallation] registering for distributed notification com.apple.LaunchServices.pluginsunregistered in this process
2025-07-31 14:27:15.956196-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (CFNetwork) [com.apple.CFNetwork:Default] Initializing CFHTTPCookieStorage singleton
2025-07-31 14:27:15.956321-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (CFNetwork) [com.apple.CFNetwork:Default] Creating default cookie storage with process/bundle identifier
2025-07-31 14:27:15.957824-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (Network) [com.apple.network:] networkd_settings_read_from_file initialized networkd settings by reading plist directly
2025-07-31 14:27:15.957982-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (Network) [com.apple.network:] networkd_settings_read_from_file initialized networkd settings by reading plist directly
2025-07-31 14:27:15.958282-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (CFNetwork) [com.apple.CFNetwork:Default] Initializing NSHTTPCookieStorage singleton
2025-07-31 14:27:15.958442-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124005230 - [PID=0, throttler=0x124004f90] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Process initialization'
2025-07-31 14:27:15.958561-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124002e60 - NavigationState is taking a process network assertion because a page load started
2025-07-31 14:27:15.958590-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124005290 - [PID=0, throttler=0x124003490] ProcessThrottler::Activity::Activity: Starting background activity / 'Page Load'
2025-07-31 14:27:15.958645-0600 0x3c046d9  Default     0x61332ee            5777   0    diaryx: (PlugInKit) [com.apple.PlugInKit:discovery] [d <private>] <PKHost:0x6000038c0300> Completed discovery. Final # of matches: 2
2025-07-31 14:27:15.958723-0600 0x3c046d5  Default     0x61332ee            5777   0    diaryx: (PlugInKit) [com.apple.PlugInKit:discovery] <PKDiscoveryDriver:0x600000998cc0> delivering update to host (2 plugins)
2025-07-31 14:27:15.958733-0600 0x3c046d5  Activity    0x61333d0            5777   0    diaryx: (ExtensionFoundation) discovering extensions
2025-07-31 14:27:15.959528-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ViewState] 0x115032a18 - [pageProxyID=9, webPageID=10, PID=0] WebPageProxy::viewIsBecomingInvisible:
2025-07-31 14:27:15.960869-0600 0x3c046d5  Default     0x61333d0            5777   0    diaryx: (ExtensionFoundation) [com.apple.extensionkit:NSExtension] discovered extensions: attributes <private>, extensionSet {(
    <EXConcreteExtension: 0x600001898840> {id = com.apple.MarkupUI.Markup},
    <EXConcreteExtension: 0x6000018b4000> {id = com.apple.sharing.ShareSheetUI}
)}
2025-07-31 14:27:15.960892-0600 0x3c046d9  Default     0x61332ee            5777   0    diaryx: (PlugInKit) [com.apple.PlugInKit:discovery] <PKDiscoveryDriver:0x600000998cc0> installing watchers for continuous discovery
2025-07-31 14:27:15.971334-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSwapping] 0x124000a00 - [PID=0] WebProcessCache::setApplicationIsActive: (isActive=1)
2025-07-31 14:27:15.971501-0600 0x3c046d5  Activity    0x61333d2            5777   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:27:15.971802-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (AppKit) [com.apple.AppKit:Window] order all windows front 1695073683469625
2025-07-31 14:27:15.972742-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (RunningBoardServices) [com.apple.runningboard:connection] Initializing connection
2025-07-31 14:27:15.972765-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (RunningBoardServices) [com.apple.runningboard:process] Removing all cached process handles
2025-07-31 14:27:15.972785-0600 0x3c046d9  Default     0x0                  5777   0    diaryx: (RunningBoardServices) [com.apple.runningboard:connection] Sending handshake request attempt #1 to server
2025-07-31 14:27:15.972805-0600 0x3c046d5  Activity    0x61333d4            5777   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:27:15.972822-0600 0x3c046d9  Default     0x0                  5777   0    diaryx: (RunningBoardServices) [com.apple.runningboard:connection] Creating connection to com.apple.runningboard
2025-07-31 14:27:15.972853-0600 0x3c046d9  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012b4000] activating connection: mach=true listener=false peer=false name=com.apple.runningboard
2025-07-31 14:27:15.973377-0600 0x3c04669  Activity    0x61333d5            5777   0    diaryx: (RunningBoardServices) didChangeInheritances
2025-07-31 14:27:15.973475-0600 0x3c046d9  Default     0x0                  5777   0    diaryx: (RunningBoardServices) [com.apple.runningboard:connection] Handshake succeeded
2025-07-31 14:27:15.973489-0600 0x3c046d9  Default     0x0                  5777   0    diaryx: (RunningBoardServices) [com.apple.runningboard:connection] Identity resolved as app<application.net.diaryx.journal.55073724.55073740(501)>
2025-07-31 14:27:15.973625-0600 0x3c046d5  Activity    0x61333d6            5777   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:27:15.974594-0600 0x3c046d5  Activity    0x61333d7            5777   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:27:15.975692-0600 0x3c046d5  Activity    0x61333d8            5777   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:27:15.977909-0600 0x3c046d5  Activity    0x61333d9            5777   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:27:15.979413-0600 0x3c046d5  Activity    0x61333da            5777   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:27:15.979857-0600 0x3c046d5  Activity    0x61333db            5777   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:27:15.981210-0600 0x3c046d5  Activity    0x61333dc            5777   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:27:15.983119-0600 0x3c046d5  Activity    0x61333dd            5777   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:27:15.983871-0600 0x3c046d5  Activity    0x61333de            5777   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:27:15.984672-0600 0x3c046d5  Activity    0x61333df            5777   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:27:15.985787-0600 0x3c046d5  Activity    0x6133420            5777   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:27:15.989571-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012903c0] activating connection: mach=false listener=false peer=false name=com.apple.ViewBridgeAuxiliary
2025-07-31 14:27:15.989790-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x111660bf0] activating connection: mach=false listener=false peer=false name=(anonymous)
2025-07-31 14:27:15.990293-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x113211230] activating connection: mach=false listener=true peer=false name=(anonymous)
2025-07-31 14:27:15.990352-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x113211230] Channel could not return listener port.
2025-07-31 14:27:15.990695-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000012903c0] invalidated after the last release of the connection object
2025-07-31 14:27:15.990870-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ResourceLoadStatistics] StorageAccessPromptQuirkController::didUpdateCachedListData: Loaded 1 storage access prompt(s) quirks from WebPrivacy.
2025-07-31 14:27:15.991166-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] filteredItemsFromItems:<private> [5777]--> <private>
2025-07-31 14:27:15.991211-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Requesting sharingServicesForFilteredItems:<private> mask:<private>
2025-07-31 14:27:15.991313-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Query extensions (async) for items: <private> onlyViewerOrEditor:1
2025-07-31 14:27:15.991499-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] filteredItemsFromItems:<private> [5777]--> <private>
2025-07-31 14:27:15.991535-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Requesting sharingServicesForFilteredItems:<private> mask:<private>
2025-07-31 14:27:15.991624-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Query extensions (async) for items: <private> onlyViewerOrEditor:1
2025-07-31 14:27:15.991906-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x124002100 - GPUProcessProxy::didFinishLaunching:
2025-07-31 14:27:15.991959-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124006790 - [PID=5779, throttler=0x124002190] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Lifetime Activity'
2025-07-31 14:27:15.991999-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Matching dictionary: <private>, attributesArray: <private>
2025-07-31 14:27:15.992021-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x124002100 - GPUProcessProxy::connectionWillOpen:
2025-07-31 14:27:15.992025-0600 0x3c0466a  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124001e50 - ProcessAssertion::acquireSync Trying to take RBS assertion 'Jetsam Boost' for process with PID=5779
2025-07-31 14:27:15.992057-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124002190 - [PID=5779] ProcessThrottler::didConnectToProcess
2025-07-31 14:27:15.992071-0600 0x3c04669  Default     0x0                  5777   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Discover extensions with attributes <private>
2025-07-31 14:27:15.992086-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124002190 - [PID=5779] ProcessThrottler::setThrottleState: Updating process assertion type to 3 (foregroundActivities=2, backgroundActivities=2)
2025-07-31 14:27:15.992120-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x124004f00 - NetworkProcessProxy::sendXPCEndpointToProcess(0x124002100) state = 1 has connection = 1 XPC endpoint message = 0x0
2025-07-31 14:27:15.992180-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x124003400 - [PID=5780] WebProcessProxy::didFinishLaunching:
2025-07-31 14:27:15.992194-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1240067c0 - [PID=5780, throttler=0x124003490] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Lifetime Activity'
2025-07-31 14:27:15.992215-0600 0x3c04669  Activity    0x6133421            5777   0    diaryx: (PlugInKit) discovery
2025-07-31 14:27:15.992257-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124003490 - [PID=5780] ProcessThrottler::didConnectToProcess
2025-07-31 14:27:15.992285-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124003490 - [PID=5780] ProcessThrottler::setThrottleState: Updating process assertion type to 3 (foregroundActivities=3, backgroundActivities=4)
2025-07-31 14:27:15.992317-0600 0x3c04662  Default     0x0                  5777   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x124003400 - [PID=5780] WebProcessProxy::didChangeThrottleState: type=2
